22.620935,120.325806,W,50,road
22.620949,120.2942,W,50,road
22.623114,120.368355,N,50,road
22.623598,120.3359,N,50,road
22.624517,120.341866,E,50,road
22.624784,120.37215,S,50,road
22.625673,120.33946,E,50,road
22.625746,120.42427,N,60,road
22.626106,120.55209,D,70,road
22.626123,121.012535,D,70,road
22.626291,120.29697,S,50,road
22.62665,120.33634,E,50,road
22.627457,120.30685,E,50,road
22.627745,120.30146,S,50,road
22.628725,120.3182,E,50,road
22.629728,120.32502,E,50,road
22.62981,120.321106,E,50,road
22.629908,120.33822,E,50,road
22.630129,120.32004,W,50,road
22.630255,120.33671,D,50,road
22.631304,120.38517,W,50,road
22.633484,120.32181,W,50,road
22.635294,120.363304,E,70,road
22.636532,120.34483,W,70,road
22.637417,120.33778,W,50,road
22.63744,120.35096,W,70,road
22.63776,120.336784,S,50,road
22.638254,120.33385,W,50,road
22.638271,120.34492,N,50,road
22.63851,120.33165,E,50,road
22.639074,120.32851,W,50,road
22.639193,120.45391,S,70,road
22.639828,120.32043,E,50,road
22.640203,120.48557,D,70,road
22.64043,120.31469,W,50,road
22.640905,120.40881,E,70,road
22.641333,120.33226,N,50,road
22.641577,120.41329,D,70,road
22.642303,120.3142,N,60,road
22.64329,120.28768,E,60,road
22.643929,120.28611,W,50,road
22.644043,120.578575,D,60,road
22.644442,120.34639,S,50,road
22.644857,120.31434,S,60,road
22.647139,120.32543,S,50,road
22.64735,120.31487,N,40,road
22.647367,120.28429,D,50,road
22.649115,120.31007,E,50,road
22.649855,120.31495,D,60,road
22.649923,120.331825,N,50,road
22.650259,120.30907,S,50,road
22.650263,120.325516,E,50,road
22.651611,120.5258,S,50,road
22.652136,120.45488,D,70,road
22.65287,120.29224,N,60,road
22.653227,120.3652,N,60,road
22.654774,120.297325,W,50,road
22.654818,120.497734,S,60,road
22.656176,120.31153,W,50,road
22.657661,120.29248,N,60,road
22.657867,120.29231,S,60,road
22.659094,120.34072,N,40,road
22.659279,120.27578,S,50,road
22.65938,120.51235,N,50,road
22.65938,120.51235,N,50,road
22.6596,120.32598,W,50,road
22.659645,120.283264,N,50,road
22.659721,120.32843,E,50,road
22.659792,120.31624,W,50,road
22.65996,120.320015,E,50,road
22.661104,120.2999,E,50,road
22.66123,120.30026,W,50,road
22.662312,120.631424,D,50,road
22.662472,121.028694,D,60,road
22.662758,120.29245,S,60,road
22.663786,120.31608,S,60,road
22.663822,120.31617,N,40,road
22.665306,120.341576,S,40,road
22.665878,120.30315,S,50,road
22.666988,120.31492,S,50,road
22.668627,120.309616,E,50,road
22.669724,120.34302,S,40,road
22.669987,120.303406,N,50,road
22.670572,120.28997,N,60,road
22.670742,120.327484,W,50,road
22.67165,120.297554,N,50,road
22.67238,120.291405,S,60,road
22.67261,121.03803,D,60,road
22.672869,120.3045,S,60,road
22.673306,120.447914,D,60,road
22.674582,120.299515,N,60,road
22.674622,120.30538,N,50,road
22.675001,120.359085,D,60,road
22.676083,120.35851,N,60,road
22.676521,120.32344,W,50,road
22.67667,120.32313,E,50,road
22.676704,120.32359,W,50,road
22.677017,120.29584,S,60,road
22.67714,120.47336,D,40,road
22.67725,120.345924,E,50,road
22.677532,120.328735,S,110,highway
22.678238,120.2974,N,60,road
22.67854,120.31905,N,60,road
22.679451,120.31378,W,50,road
22.68022,120.34047,W,50,road
22.681307,120.282486,E,50,road
22.683207,120.30349,S,50,road
22.68328,120.30762,E,40,road
22.68351,120.30761,W,60,road
22.683693,121.043304,D,60,road
22.684856,120.30621,E,60,road
22.68523,120.30643,S,50,road
22.686092,120.35326,W,60,road
22.687275,120.302666,N,60,road
22.689344,120.302864,S,60,road
22.692112,120.321556,S,40,road
22.692726,120.30272,N,60,road
22.693243,120.54267,D,60,road
22.693321,120.34936,S,60,road
22.694105,120.35793,S,60,road
22.694601,120.423904,E,50,road
22.695242,120.49361,D,70,road
22.700777,120.60497,D,40,road
22.70101,120.32345,N,60,road
22.701334,120.359764,E,60,road
22.702332,120.51959,D,60,road
22.702818,120.364,W,60,road
22.703672,120.36052,W,60,road
22.70484,120.49994,D,70,road
22.705956,121.05725,D,70,road
22.707129,120.324486,S,40,road
22.707396,120.302536,N,50,road
22.70776,120.439255,D,70,road
22.710312,120.48813,S,50,road
22.710386,120.33939,S,60,road
22.710924,121.07218,S,50,road
22.711885,120.302734,N,50,road
22.712639,120.585976,D,60,road
22.712818,120.53357,D,50,road
22.713966,120.53376,S,60,road
22.714525,120.32598,N,60,road
22.715528,120.39001,S,60,road
22.716288,120.53903,D,50,road
22.716475,121.0496,D,60,road
22.717358,120.30393,E,50,road
22.717821,120.325356,N,60,road
22.717932,120.48843,D,70,road
22.718996,120.59917,D,70,road
22.719818,120.31007,D,50,road
22.721943,120.33213,S,50,road
22.722368,120.30421,S,40,road
22.722485,120.30689,E,40,road
22.722902,120.27737,W,60,road
22.723923,120.32995,E,60,road
22.725397,120.30323,W,50,road
22.725449,120.35988,W,60,road
22.726524,120.31035,E,40,road
22.726719,121.102104,D,70,road
22.728712,121.12043,D,70,road
22.730787,120.35747,W,50,road
22.732006,120.360504,W,60,road
22.732939,120.320145,N,60,road
22.734089,120.31959,D,60,road
22.735556,120.37544,W,40,road
22.735596,120.33286,W,50,road
22.736687,120.48953,S,50,road
22.740108,120.336876,W,60,road
22.743008,120.327446,E,50,road
22.743982,121.05706,D,70,road
22.74935,120.55449,D,60,road
22.754934,120.311584,S,60,road
22.755226,120.35628,W,50,road
22.757471,120.301926,E,50,road
22.758017,120.47148,N,110,highway
22.7585,120.33219,S,110,highway
22.758595,120.36395,S,60,road
22.759113,120.3321,N,110,highway
22.759935,120.30955,S,60,road
22.764708,120.37463,E,50,road
22.767155,120.30574,S,60,road
22.768,120.30529,N,70,road
22.768127,121.13614,D,60,road
22.769218,120.44159,S,110,highway
22.769915,120.49375,D,50,road
22.770048,120.4044,W,100,highway
22.770908,120.40675,E,100,highway
22.77143,121.07541,D,60,road
22.772251,120.391426,W,50,road
22.772306,120.40064,W,60,road
22.775007,120.43045,D,50,road
22.775743,121.063995,D,40,road
22.77706,120.51586,D,50,road
22.777752,121.17634,D,60,road
22.777983,121.137375,W,60,road
22.778225,120.498055,S,50,road
22.780073,121.10995,D,50,road
22.785051,120.30418,W,60,road
22.786663,120.31535,W,60,road
22.78693,120.362366,S,60,road
22.79259,121.105995,D,60,road
22.794315,121.19388,D,60,road
22.796618,120.29846,E,50,road
22.800642,121.09504,D,60,road
22.803162,120.50132,N,50,road
22.803162,120.50132,S,60,road
22.805735,120.460945,D,70,road
22.807526,120.31085,E,60,road
22.807804,121.09232,D,60,road
22.808031,120.2433,N,60,road
22.816883,120.506744,D,50,road
22.817284,120.27358,S,60,road
22.818577,120.24047,D,70,road
22.82124,121.090614,D,60,road
22.821447,121.1889,D,50,road
22.829268,120.266075,N,60,road
22.831896,120.28646,N,50,road
22.832905,120.315475,S,50,road
22.836018,120.264824,N,60,road
22.836103,120.462395,S,70,road
22.836243,120.31752,N,60,road
22.84498,120.32285,N,60,road
22.84931,120.38294,N,110,highway
22.854364,120.261246,S,70,road
22.86191,120.22742,S,70,road
22.862396,120.36923,S,110,highway
22.867977,120.28468,S,110,highway
22.870377,120.5492,S,50,road
22.875542,120.57328,E,60,road
22.876348,120.210884,W,60,road
22.876429,120.22501,N,70,road
22.87795,120.30801,W,60,road
22.878002,120.57057,W,60,road
22.878794,120.29253,W,50,road
22.880974,120.26041,E,60,road
22.883623,120.4732,E,50,road
22.886343,120.244675,N,60,road
22.887613,120.42328,E,50,road
22.887808,120.4855,E,50,road
22.88964,120.62428,S,50,road
22.893963,121.09514,D,60,road
22.89416,120.40055,W,50,road
22.895144,121.2478,D,50,road
22.896294,120.27043,N,110,highway
22.896793,120.51985,N,60,road
22.897558,120.62668,E,60,road
22.898182,121.0965,D,60,road
22.898966,120.48113,S,60,road
22.912996,120.53655,N,50,road
22.91339,120.4934,S,60,road
22.917,120.46079,S,60,road
22.918657,120.26014,N,110,highway
22.920004,120.225494,N,50,road
22.923483,120.18476,S,50,road
22.924803,120.421616,E,50,road
22.925508,120.45236,W,50,road
22.926645,121.26827,D,50,road
22.927332,120.21165,W,90,freeway
22.929552,120.42066,N,50,road
22.930405,120.17664,D,70,road
22.931923,120.22093,S,70,road
22.937895,120.176,S,50,road
22.938217,121.14304,D,60,road
22.939863,120.2212,D,70,road
22.941,120.181496,S,50,road
22.945978,120.19549,D,60,road
22.947441,120.1741,N,60,road
22.94757,120.27526,N,70,road
22.949362,120.4677,S,60,road
22.95056,120.18443,N,50,road
22.958733,120.169586,D,50,road
22.9588,120.183876,N,60,road
22.961212,120.189156,E,50,road
22.96194,120.19253,W,60,road
22.962046,120.23616,S,40,road
22.962713,121.29628,D,50,road
22.964375,120.17872,D,60,road
22.964825,120.20016,D,60,road
22.965597,120.303055,W,50,road
22.967249,120.18389,N,60,road
22.96794,120.35717,W,50,road
22.9689,120.209946,S,50,road
22.97058,120.33847,S,110,highway
22.97128,120.31324,D,70,freeway
22.972763,120.24821,D,50,road
22.975246,120.18413,S,60,road
22.980103,120.63828,N,50,road
22.980795,120.212296,W,50,road
22.9808,120.229164,N,60,road
22.983109,120.17719,E,50,road
22.987513,121.14093,D,60,road
22.98797,120.192085,N,50,road
22.988716,120.30967,D,60,road
22.99264,120.23394,S,60,road
22.994543,120.23424,N,60,road
22.99692,121.31564,D,60,road
22.99729,120.21107,E,40,road
22.997572,120.200134,S,50,road
22.99815,120.22442,S,50,road
22.998642,120.24956,S,50,road
23.000528,120.46819,N,60,road
23.000835,120.220146,E,60,road
23.001534,120.212944,S,50,road
23.002623,120.22248,W,50,road
23.008518,120.23383,S,50,road
23.011648,120.28728,S,70,road
23.011911,120.249374,N,110,highway
23.012684,120.200386,S,50,road
23.013083,120.47022,D,60,road
23.013504,120.21203,S,40,road
23.017673,120.17903,D,70,road
23.018547,120.13247,S,70,road
23.019335,120.19698,D,60,road
23.02185,120.20602,W,60,road
23.026245,120.2493,S,110,highway
23.027317,120.26064,N,50,road
23.027685,121.33215,D,50,road
23.038275,120.32138,D,50,road
23.04589,120.1884,N,60,road
23.046125,120.20804,D,60,road
23.049866,120.145706,D,70,road
23.051445,120.22557,E,50,road
23.052488,120.18961,D,60,road
23.055922,120.29865,D,70,road
23.058355,120.23261,N,50,road
23.06104,120.13401,S,70,road
23.061531,121.16925,D,60,road
23.061539,120.33201,S,60,road
23.06164,120.17002,D,70,road
23.067501,120.38012,D,60,road
23.067614,120.21477,D,60,road
23.074215,120.13506,D,70,road
23.07735,120.193634,N,60,road
23.078297,120.14962,D,50,road
23.082615,120.25174,S,110,highway
23.083382,120.329216,N,110,highway
23.084492,120.210495,N,50,road
23.086584,120.486984,D,60,road
23.088713,120.28282,N,60,road
23.089607,120.20962,E,100,highway
23.090643,120.28252,N,60,road
23.09386,120.310776,D,70,road
23.094667,120.22924,E,50,road
23.098495,120.28104,D,60,road
23.099846,120.29493,D,70,road
23.101562,120.2877,S,30,road
23.102236,120.2803,D,60,road
23.103241,120.284904,D,60,road
23.103252,121.3768,D,50,road
23.104391,120.290016,W,60,road
23.104435,120.131676,S,70,road
23.107685,121.202835,D,60,road
23.108957,121.383514,D,50,road
23.114704,120.27492,S,60,road
23.117603,120.273605,D,60,road
23.117811,120.273506,D,60,road
23.12015,121.21221,D,50,road
23.120522,120.46526,E,50,road
23.121284,120.272125,D,60,road
23.122286,120.45354,W,70,freeway
23.123919,120.33078,E,60,road
23.12476,120.45011,D,70,freeway
23.137453,120.23468,N,110,highway
23.142551,120.42545,D,90,freeway
23.142836,120.19251,N,70,road
23.150946,120.33444,D,70,road
23.153486,121.39859,D,50,road
23.155445,120.48853,N,70,road
23.159895,120.13461,S,70,road
23.16412,120.2315,S,110,highway
23.173555,121.24275,N,60,road
23.175344,120.133705,D,70,road
23.176693,120.25403,N,50,road
23.176996,120.21999,W,60,road
23.189188,120.124985,N,70,road
23.189913,120.25361,D,60,road
23.201338,120.35549,N,110,highway
23.20419,120.23653,S,110,highway
23.20487,120.23672,N,110,highway
23.21025,120.4968,D,40,road
23.211151,120.18567,S,50,road
23.214054,120.30732,N,50,road
23.21866,120.49526,D,40,road
23.223274,121.41338,D,50,road
23.23226,120.50452,D,40,road
23.23555,120.51041,E,40,road
23.24004,120.31561,N,70,road
23.24088,120.51807,E,40,road
23.24212,120.52249,D,40,road
23.24631,120.52639,W,40,road
23.24949,120.53687,W,40,road
23.25344,121.41799,D,50,road
23.253683,120.31245,S,70,road
23.263838,120.20978,D,70,road
23.26661,121.374016,D,50,road
23.26736,121.369484,W,50,road
23.27464,120.26733,S,110,highway
23.27626,120.32532,D,70,road
23.278519,120.27128,N,110,highway
23.282194,120.2939,D,60,road
23.28243,121.42773,D,70,road
23.29279,120.241684,N,50,road
23.294575,120.12972,S,90,freeway
23.298801,120.407295,N,110,highway
23.308907,120.32573,N,50,road
23.309875,120.3359,D,50,road
23.310371,120.400185,D,50,road
23.319435,120.300354,E,50,road
23.329168,121.46233,D,50,road
23.334305,120.30684,S,110,highway
23.374134,120.36489,D,70,road
23.379984,121.47184,D,50,road
23.38762,120.35529,N,110,highway
23.388468,120.37534,N,70,road
23.397736,120.35525,S,110,highway
23.401556,121.337,S,60,road
23.40862,120.38366,D,70,road
23.426891,120.39391,S,50,road
23.439138,120.38426,D,70,road
23.444014,120.43907,D,50,road
23.45109,120.56846,W,60,road
23.453062,120.44225,N,50,road
23.45666,120.19099,D,70,freeway
23.459938,120.44056,N,50,road
23.46444,120.49665,S,50,road
23.464802,120.425064,D,50,road
23.46616,120.254814,E,50,road
23.468079,120.46644,N,50,road
23.4687,120.449135,E,50,road
23.472519,120.32873,W,70,road
23.472664,120.43792,E,50,road
23.477198,120.4309,W,50,road
23.478798,120.44178,D,50,road
23.479103,120.442024,D,50,road
23.479553,120.42458,E,50,road
23.479925,120.43007,W,50,road
23.480522,120.438644,D,50,road
23.486872,120.40342,E,70,road
23.490175,120.403595,E,50,road
23.491566,120.39789,E,50,road
23.491804,120.473755,E,50,road
23.491884,120.47364,W,50,road
23.495083,121.36711,N,70,road
23.497126,120.44253,S,50,road
23.498083,121.368385,S,70,road
23.498264,120.4515,N,50,road
23.51212,120.44435,S,50,road
23.51677,120.40404,N,110,highway
23.519648,119.57846,W,50,road
23.527653,120.405815,S,110,highway
23.534658,119.60079,N,70,road
23.534658,119.60079,N,70,road
23.539839,120.292694,N,50,road
23.54831,119.619545,N,50,road
23.549904,119.61489,W,50,road
23.552406,119.6105,S,50,road
23.553822,119.58419,E,50,road
23.557116,120.43358,N,50,road
23.557316,119.603134,E,50,road
23.558527,120.553925,S,60,road
23.560232,120.32498,W,60,road
23.560314,119.63154,N,50,road
23.560371,120.32311,W,60,road
23.5608,119.63483,N,50,road
23.563566,119.64445,E,50,road
23.563833,119.58949,W,50,road
23.565529,121.517555,N,40,road
23.56691,121.38253,S,60,road
23.567465,120.2824,W,60,road
23.568865,119.60309,W,50,road
23.56912,119.58885,W,50,road
23.570353,120.50546,S,110,highway
23.57036,119.6127,S,70,road
23.578081,119.60373,S,50,road
23.578081,119.60373,S,50,road
23.578737,120.43957,D,70,road
23.581106,120.42849,N,110,highway
23.581766,119.63691,E,50,road
23.583763,120.2994,S,60,road
23.584229,119.656944,E,50,road
23.58425,119.667145,N,40,road
23.584875,119.65956,N,50,road
23.585243,120.15164,S,90,freeway
23.596136,120.32356,D,60,road
23.597082,119.613266,N,70,road
23.597475,120.43435,S,110,highway
23.599384,119.50949,S,50,road
23.601107,119.61315,S,50,road
23.604876,120.4908,D,60,road
23.611443,120.30748,D,60,road
23.61425,119.51426,N,70,road
23.623926,120.16689,D,70,road
23.630302,120.22754,S,60,road
23.63372,120.46827,N,70,road
23.634432,119.59717,S,50,road
23.63674,119.52867,E,70,road
23.639185,120.46946,S,70,road
23.641596,120.44377,S,110,highway
23.647057,121.534386,N,60,road
23.649065,119.599335,S,50,road
23.654982,119.58657,W,50,road
23.655548,120.24066,W,60,road
23.658314,120.45549,D,60,road
23.658632,120.337105,D,60,road
23.660503,119.5603,E,70,road
23.662935,120.87654,N,50,road
23.665485,120.25901,S,50,road
23.66645,119.60277,N,40,road
23.66744,119.57477,S,70,road
23.669996,120.20882,D,60,road
23.670492,120.38855,D,60,road
23.673025,120.45189,E,100,freeway
23.67321,120.45193,W,100,freeway
23.678417,121.4195,S,60,road
23.679546,120.480835,N,60,road
23.680202,120.55256,D,60,road
23.68034,120.48086,S,60,road
23.684862,120.30067,E,100,freeway
23.685007,120.3066,W,100,freeway
23.691448,120.50823,D,70,road
23.692923,120.5988,N,110,highway
23.695944,120.53308,E,60,road
23.69827,120.32407,S,70,road
23.699762,120.54649,N,60,road
23.701073,120.35221,E,70,road
23.702278,121.41314,N,70,road
23.702805,120.55346,N,70,road
23.703785,120.20016,S,50,road
23.708206,120.324425,D,70,road
23.712355,120.47608,S,110,highway
23.717178,120.44133,W,60,road
23.717222,120.568954,N,60,road
23.717327,120.55062,W,60,road
23.719143,120.43605,E,60,road
23.720882,120.25662,N,60,road
23.721405,120.253296,S,60,road
23.727283,120.220314,N,90,freeway
23.728313,120.488914,D,70,road
23.73256,120.768555,D,50,road
23.735708,120.458275,W,60,road
23.736464,120.396,S,60,road
23.738638,120.25528,S,60,road
23.742592,120.494446,D,60,road
23.74475,121.452415,N,70,road
23.750402,120.508675,S,60,road
23.757366,120.6793,N,60,road
23.75775,120.49677,S,70,road
23.766708,120.506424,S,60,road
23.767534,120.33265,D,60,road
23.770504,120.644,N,60,road
23.77376,120.22894,D,60,road
23.774883,120.628716,S,110,highway
23.774952,120.27286,S,90,freeway
23.777445,120.68793,N,110,highway
23.778845,120.44506,N,60,road
23.780403,121.56104,S,50,road
23.785646,120.43022,D,60,road
23.788769,120.271,N,60,road
23.789066,120.70938,D,60,road
23.79007,120.47076,N,50,road
23.790655,120.47047,S,50,road
23.79157,120.23678,E,70,road
23.791637,120.23916,W,60,road
23.792048,120.2346,E,60,road
23.796333,120.278656,S,60,road
23.800879,120.38286,D,60,road
23.801483,120.62801,S,60,road
23.803984,120.71483,D,60,road
23.80611,120.61972,S,50,road
23.808374,120.705376,D,40,road
23.81694,120.67444,S,50,road
23.82349,120.72166,D,40,road
23.828299,120.75247,W,70,road
23.829111,121.50567,N,70,road
23.831924,120.48481,N,110,highway
23.832464,120.53134,D,60,road
23.833263,121.48469,N,70,road
23.83444,120.47028,N,70,road
23.834896,120.730965,D,70,road
23.84565,120.48427,S,110,highway
23.84583,120.59444,S,60,road
23.848318,120.48311,D,70,road
23.86167,120.50639,S,50,road
23.862356,120.42628,S,70,road
23.8625,120.50722,N,70,road
23.86265,120.57679,W,60,road
23.86278,120.585,N,60,road
23.86327,121.50645,S,70,road
23.869972,120.705086,N,110,highway
23.873512,120.51719,S,50,road
23.878145,120.51024,D,60,road
23.886194,121.60216,N,60,road
23.888296,120.68987,D,60,road
23.889475,120.47823,W,60,road
23.893862,120.58377,N,60,road
23.894117,120.46079,N,70,road
23.894646,120.71774,D,50,road
23.896597,120.476715,S,70,road
23.89861,120.46972,N,70,road
23.898764,121.56071,S,70,road
23.90333,120.3075,S,70,road
23.907051,121.53001,N,50,road
23.910868,120.340614,D,60,road
23.91971,120.637566,S,50,road
23.922073,120.54631,S,70,road
23.92596,120.57929,D,70,road
23.930109,120.678246,D,60,road
23.93417,120.32361,D,70,road
23.93615,120.686226,S,60,road
23.93747,120.48286,S,70,road
23.940998,121.58009,E,60,road
23.941116,120.323135,S,90,freeway
23.941944,120.32388,N,90,freeway
23.94417,120.56194,D,70,road
23.94433,120.93184,S,60,road
23.947823,120.57598,W,50,road
23.948853,120.93764,N,60,road
23.95222,120.33472,D,70,road
23.954082,121.55067,S,50,road
23.956371,120.97403,D,50,road
23.95708,120.56222,S,50,road
23.957155,120.56619,S,60,road
23.95881,121.569275,N,60,road
23.95881,121.569275,S,60,road
23.963615,120.65508,D,70,road
23.96417,120.34667,N,70,road
23.964924,121.56716,S,60,road
23.970133,120.95306,D,50,road
23.971558,120.557594,D,60,road
23.975,120.35222,N,70,road
23.97888,120.69843,W,50,road
23.9811,120.89099,W,100,highway
23.982555,120.98814,E,100,highway
23.985535,120.778725,E,100,highway
23.98917,120.56361,W,60,road
23.989222,121.61,S,50,road
23.996187,120.80137,W,100,highway
23.996204,120.67963,D,60,road
23.996405,120.722466,D,50,road
23.997437,120.47615,N,60,road
23.999996,120.65042,N,110,highway
24.00289,120.67785,N,60,road
24.010653,120.62687,E,50,road
24.01611,120.48861,S,60,road
24.02167,120.54389,N,70,road
24.02333,120.55556,S,70,freeway
24.02694,120.53889,D,70,road
24.02899,120.41613,N,70,road
24.02899,120.41613,N,70,road
24.03323,120.44422,E,70,road
24.034246,120.593765,D,40,road
24.036015,120.59235,D,40,road
24.036856,120.68279,N,70,road
24.036856,120.68279,N,70,road
24.037436,120.68192,S,70,road
24.037436,120.68192,S,70,road
24.04528,120.62194,E,70,road
24.04543,120.41993,N,50,road
24.045826,121.15568,S,30,road
24.046333,120.462975,W,60,road
24.0466,120.38841,D,60,road
24.0466,120.38841,S,60,road
24.048855,120.431015,W,50,road
24.050226,120.49667,E,60,road
24.05056,120.51111,N,60,road
24.050976,120.53299,S,70,road
24.051216,120.533295,D,70,road
24.0522,120.40692,W,60,road
24.0522,120.40692,W,60,road
24.053078,120.52377,S,110,highway
24.05835,120.41064,N,50,road
24.05835,120.41064,N,50,road
24.06039,120.41471,E,60,road
24.06411,120.36817,E,70,road
24.0669,120.40746,S,50,road
24.0669,120.40746,S,50,road
24.0702,121.3821,S,70,road
24.07028,120.5525,W,50,road
24.071049,120.63864,N,110,highway
24.072582,121.608475,N,70,road
24.07311,120.59366,S,70,freeway
24.074808,120.460785,D,60,road
24.07861,120.54472,N,50,road
24.081823,120.42038,N,90,freeway
24.08222,120.59444,D,70,freeway
24.08389,120.5525,N,50,road
24.08472,120.53111,S,70,road
24.086382,120.647896,S,60,road
24.08639,120.44583,N,70,road
24.087242,120.65812,W,60,road
24.087242,120.65812,W,60,road
24.089636,120.66426,S,70,road
24.089636,120.66426,S,70,road
24.09063,120.66457,N,70,road
24.09063,120.66457,N,70,road
24.09083,120.44806,D,70,road
24.09194,120.55056,W,50,road
24.093752,120.57575,S,70,road
24.09453,120.637,D,60,road
24.09453,120.637,D,60,road
24.09833,120.55722,N,70,road
